event_starttime,hgc_x,hgc_y
2009-01-10T00:00:00,18.926701,18
2009-01-11T00:00:00,19.758316,20
2009-01-12T00:00:00,20.590122,18
2009-01-13T00:00:00,20.422112,19
2009-01-14T00:00:00,19.25428,18
2009-01-20T00:00:00,-54.74945,-12
2009-02-12T00:00:00,-84.58008,-6
2009-02-13T00:00:00,-83.74752,-5
2009-02-14T00:00:00,-82.91516,-6
2009-02-25T00:00:00,146.22365,26
2009-02-26T00:00:00,146.05249,26
2009-02-27T00:00:00,145.88092,26
2009-03-07T00:00:00,34.49236,-4
2009-03-08T00:00:00,35.31656,-1
2009-06-01T00:00:00,-62.2318,27
2009-06-13T00:00:00,-134.05341,25
2009-06-23T00:00:00,46.578875,-26
2009-06-23T00:00:00,18.578875,-22
2009-07-04T00:00:00,-114.02217,-25
2009-07-05T00:00:00,-113.25778,-27
2009-07-06T00:00:00,-111.49318,-27
2009-07-07T00:00:00,-111.72835,-27
2009-07-08T00:00:00,-111.9633,-27
2009-07-09T00:00:00,-112.198,-25
2009-07-10T00:00:00,-112.43244,-9
2009-07-11T00:00:00,-111.66661,-25
2009-09-01T00:00:00,169.75191,17
2009-09-02T00:00:00,170.54282,17
2009-09-22T00:00:00,-138.53493,-29
2009-09-23T00:00:00,-120.73399,24
2009-09-23T00:00:00,-142.73399,-30
2009-09-24T00:00:00,-122.93262,23
2009-09-24T00:00:00,-135.93262,-36
2009-09-25T00:00:00,-120.13085,24
2009-09-25T00:00:00,-143.13085,-29
2009-09-26T00:00:00,-120.32866,24
2009-09-26T00:00:00,-143.32866,-30
2009-09-27T00:00:00,-120.52607,24
2009-09-28T00:00:00,-120.72308,24
2009-09-29T00:00:00,-120.9197,23
2009-09-30T00:00:00,-119.11593,23
2009-10-01T00:00:00,-118.31178,23
2009-10-02T00:00:00,-118.50726,24
2009-10-21T00:00:00,-149.15717,26
2009-10-24T00:00:00,-153.7235,27
2009-10-24T00:00:00,-151.7235,14
2009-10-25T00:00:00,-148.91173,14
2009-10-26T00:00:00,-149.0997,15
2009-10-27T00:00:00,-147.2874,16
2009-10-28T00:00:00,-145.47483,15
2009-10-29T00:00:00,-144.66201,16
2009-10-30T00:00:00,-145.84892,17
2009-10-31T00:00:00,-146.03558,16
2009-11-06T00:00:00,46.849734,25
2009-11-07T00:00:00,44.664822,24
2009-11-08T00:00:00,49.480156,25
2009-11-10T00:00:00,46.11156,24
2009-11-11T00:00:00,46.92763,24
2009-11-12T00:00:00,50.74394,24
2009-11-13T00:00:00,50.5605,23
2009-11-16T00:00:00,-100.98837,30
2009-11-17T00:00:00,-102.17083,30
2009-11-19T00:00:00,-167.53502,21
2009-11-19T00:00:00,-140.53502,17
2009-11-20T00:00:00,-167.71674,19
2009-11-20T00:00:00,-140.71674,15
2009-11-21T00:00:00,-143.89822,16
2009-11-21T00:00:00,-169.89822,21
2009-11-22T00:00:00,-167.07945,18
2009-11-23T00:00:00,-168.26042,18
2009-12-10T00:00:00,-110.29758,18
2009-12-11T00:00:00,-109.47385,20
2009-12-12T00:00:00,-108.64985,20
2009-12-13T00:00:00,-108.82558,20
2009-12-14T00:00:00,-106.00104,19
2009-12-15T00:00:00,-106.17622,20
2009-12-15T00:00:00,-110.17622,31
2009-12-16T00:00:00,-111.35114,30
2009-12-16T00:00:00,-102.35114,19
2009-12-17T00:00:00,-111.52578,30
2009-12-18T00:00:00,-110.70014,30
2009-12-19T00:00:00,-110.87424,30
2009-12-20T00:00:00,-150.04806,-29
2009-12-20T00:00:00,-113.04806,30
2009-12-20T00:00:00,136.95194,18
2009-12-21T00:00:00,-150.22161,-27
2009-12-21T00:00:00,-156.22161,16
2009-12-21T00:00:00,-112.22161,31
2009-12-22T00:00:00,-150.39489,-27
2009-12-22T00:00:00,-110.39489,31
2009-12-22T00:00:00,-157.39489,17
2009-12-23T00:00:00,-150.56791,-27
2009-12-23T00:00:00,-157.56791,17
2009-12-24T00:00:00,-151.74065,-28
2009-12-24T00:00:00,-152.74065,15
2009-12-25T00:00:00,-153.91313,13
2009-12-27T00:00:00,53.742703,-26
2009-12-28T00:00:00,54.571011,-27
2009-12-29T00:00:00,54.399577,-28
2009-12-30T00:00:00,53.228398,-28
2009-12-31T00:00:00,54.057471,-27
2010-01-01T00:00:00,53.886793,-28
