event_starttime,hgc_x,hgc_y
2013-01-01T00:00:00,-49.97868,-16
2013-01-01T00:00:00,-19.97868,14
2013-01-01T00:00:00,-38.97868,28
2013-01-01T00:00:00,-84.97868,5
2013-01-01T00:00:00,-103.97868,-24
2013-01-01T00:00:00,-49.97868,13
2013-01-02T00:00:00,-40.14906,28
2013-01-02T00:00:00,-52.14906,13
2013-01-02T00:00:00,-85.14906,5
2013-01-02T00:00:00,-50.14906,-16
2013-01-02T00:00:00,-19.14906,14
2013-01-02T00:00:00,-108.14906,-23
2013-01-03T00:00:00,-125.3192,15
2013-01-03T00:00:00,-107.3192,-23
2013-01-03T00:00:00,-52.3192,13
2013-01-03T00:00:00,-38.3192,28
2013-01-03T00:00:00,-104.3192,-14
2013-01-03T00:00:00,-82.3192,5
2013-01-04T00:00:00,-106.4891,-24
2013-01-04T00:00:00,-67.4891,-13
2013-01-04T00:00:00,-51.4891,13
2013-01-04T00:00:00,-120.4891,14
2013-01-04T00:00:00,-37.4891,28
2013-01-04T00:00:00,-79.4891,5
2013-01-04T00:00:00,-129.4891,13
2013-01-05T00:00:00,-67.65877,-13
2013-01-05T00:00:00,-51.65877,13
2013-01-05T00:00:00,-133.65877,19
2013-01-05T00:00:00,-37.65877,28
2013-01-05T00:00:00,-120.65877,15
2013-01-05T00:00:00,-159.65877,-14
2013-01-05T00:00:00,-130.65877,14
2013-01-05T00:00:00,-30.65877,16
2013-01-05T00:00:00,-80.65877,4
2013-01-05T00:00:00,-138.65877,5
2013-01-05T00:00:00,-107.65877,-24
2013-01-05T00:00:00,-162.65877,-26
2013-01-06T00:00:00,-158.82822,-15
2013-01-06T00:00:00,-50.82822,13
2013-01-06T00:00:00,-161.82822,-28
2013-01-06T00:00:00,-118.82822,15
2013-01-06T00:00:00,-108.82822,-24
2013-01-06T00:00:00,-138.82822,5
2013-01-06T00:00:00,-133.82822,20
2013-01-06T00:00:00,-36.82822,28
2013-01-06T00:00:00,-176.82822,9
2013-01-06T00:00:00,-129.82822,14
2013-01-06T00:00:00,-66.82822,-14
2013-01-06T00:00:00,-29.82822,15
2013-01-06T00:00:00,-172.82822,20
2013-01-06T00:00:00,-78.82822,4
2013-01-07T00:00:00,-66.99744,-13
2013-01-07T00:00:00,-36.99744,28
2013-01-07T00:00:00,-30.99744,16
2013-01-07T00:00:00,-174.99744,9
2013-01-07T00:00:00,-120.99744,15
2013-01-07T00:00:00,-165.99744,-29
2013-01-07T00:00:00,-78.99744,2
2013-01-07T00:00:00,-157.99744,-15
2013-01-07T00:00:00,-128.99744,13
2013-01-07T00:00:00,-172.99744,20
2013-01-07T00:00:00,-50.99744,13
2013-01-07T00:00:00,-107.99744,-25
2013-01-07T00:00:00,-134.99744,20
2013-01-07T00:00:00,-137.99744,5
2013-01-08T00:00:00,-157.16645,-16
2013-01-08T00:00:00,-38.16645,28
2013-01-08T00:00:00,-119.16645,15
2013-01-08T00:00:00,-67.16645,-14
2013-01-08T00:00:00,-129.16645,13
2013-01-08T00:00:00,-167.16645,-30
2013-01-08T00:00:00,-109.16645,-25
2013-01-08T00:00:00,-135.16645,5
2013-01-08T00:00:00,-174.16645,7
2013-01-08T00:00:00,-51.16645,13
2013-01-08T00:00:00,-175.16645,17
2013-01-08T00:00:00,-77.16645,2
2013-01-09T00:00:00,-173.33524,9
2013-01-09T00:00:00,-109.33524,-25
2013-01-09T00:00:00,-51.33524,13
2013-01-09T00:00:00,-129.33524,13
2013-01-09T00:00:00,-168.33524,-30
2013-01-09T00:00:00,-156.33524,-15
2013-01-09T00:00:00,150.66476,8
2013-01-09T00:00:00,-119.33524,15
2013-01-09T00:00:00,-66.33524,-14
2013-01-09T00:00:00,-176.33524,19
2013-01-10T00:00:00,-156.50383,-15
2013-01-10T00:00:00,-172.50383,9
2013-01-10T00:00:00,148.49617,10
2013-01-10T00:00:00,-66.50383,-14
2013-01-10T00:00:00,-176.50383,19
2013-01-10T00:00:00,-120.50383,13
2013-01-10T00:00:00,-149.50383,-22
2013-01-10T00:00:00,-137.50383,5
2013-01-10T00:00:00,-110.50383,-25
2013-01-10T00:00:00,-167.50383,-30
2013-01-11T00:00:00,-120.67223,15
2013-01-11T00:00:00,-170.67223,11
2013-01-11T00:00:00,-165.67223,-29
2013-01-11T00:00:00,-108.67223,-24
2013-01-11T00:00:00,-120.67223,15
2013-01-11T00:00:00,-175.67223,20
2013-01-11T00:00:00,-157.67223,-15
2013-01-11T00:00:00,-153.67223,-21
2013-01-12T00:00:00,130.15957,22
2013-01-12T00:00:00,-169.84043,9
2013-01-12T00:00:00,-156.84043,-16
2013-01-12T00:00:00,151.15957,8
2013-01-12T00:00:00,-161.84043,-28
2013-01-12T00:00:00,-153.84043,-21
2013-01-12T00:00:00,-107.84043,-25
2013-01-12T00:00:00,-177.84043,19
2013-01-12T00:00:00,-119.84043,15
2013-01-12T00:00:00,159.15957,-17
2013-01-13T00:00:00,-161.00844,-28
