event_starttime,hgc_x,hgc_y
2002-01-01T00:00:00,121.747703,-8
2002-01-01T00:00:00,71.747703,11
2002-01-01T00:00:00,139.747703,-17
2002-01-01T00:00:00,143.747703,4
2002-01-01T00:00:00,59.747703,7
2002-01-01T00:00:00,103.747703,15
2002-01-01T00:00:00,43.747703,6
2002-01-01T00:00:00,31.747703,5
2002-01-01T00:00:00,19.747703,-23
2002-01-01T00:00:00,71.747703,-29
2002-01-01T00:00:00,95.747703,-4
2002-01-02T00:00:00,31.57729,4
2002-01-02T00:00:00,71.57729,10
2002-01-02T00:00:00,17.57729,-23
2002-01-02T00:00:00,42.57729,6
2002-01-02T00:00:00,81.57729,-6
2002-01-02T00:00:00,139.57729,-17
2002-01-02T00:00:00,95.57729,-8
2002-01-02T00:00:00,121.57729,-7
2002-01-02T00:00:00,71.57729,-28
2002-01-02T00:00:00,103.57729,14
2002-01-02T00:00:00,143.57729,3
2002-01-02T00:00:00,59.57729,6
2002-01-03T00:00:00,71.407117,11
2002-01-03T00:00:00,121.407117,-7
2002-01-03T00:00:00,59.407117,6
2002-01-03T00:00:00,103.407117,14
2002-01-03T00:00:00,17.407117,-23
2002-01-03T00:00:00,86.407117,-19
2002-01-03T00:00:00,82.407117,8
2002-01-03T00:00:00,142.407117,4
2002-01-03T00:00:00,32.407117,4
2002-01-03T00:00:00,95.407117,-4
2002-01-03T00:00:00,36.407117,-20
2002-01-03T00:00:00,42.407117,6
2002-01-03T00:00:00,81.407117,-6
2002-01-04T00:00:00,43.237181,6
2002-01-04T00:00:00,121.237181,-5
2002-01-04T00:00:00,95.237181,-4
2002-01-04T00:00:00,71.237181,11
2002-01-04T00:00:00,60.237181,7
2002-01-04T00:00:00,104.237181,14
2002-01-04T00:00:00,32.237181,7
2002-01-04T00:00:00,17.237181,-23
2002-01-04T00:00:00,83.237181,-7
2002-01-04T00:00:00,85.237181,-19
2002-01-04T00:00:00,81.237181,9
2002-01-04T00:00:00,35.237181,-20
2002-01-04T00:00:00,-42.762819,-18
2002-01-05T00:00:00,61.067477,6
2002-01-05T00:00:00,85.067477,-6
2002-01-05T00:00:00,82.067477,7
2002-01-05T00:00:00,43.067477,6
2002-01-05T00:00:00,98.067477,-3
2002-01-05T00:00:00,72.067477,11
2002-01-05T00:00:00,88.067477,-19
2002-01-05T00:00:00,37.067477,-20
2002-01-05T00:00:00,-37.932523,-16
2002-01-05T00:00:00,-36.932523,14
2002-01-05T00:00:00,19.067477,-22
2002-01-05T00:00:00,107.067477,14
2002-01-05T00:00:00,119.067477,-7
2002-01-06T00:00:00,96.898001,-5
2002-01-06T00:00:00,69.898001,12
2002-01-06T00:00:00,58.898001,6
2002-01-06T00:00:00,85.898001,-18
2002-01-06T00:00:00,75.898001,7
2002-01-06T00:00:00,33.898001,-23
2002-01-06T00:00:00,-38.101999,-17
2002-01-06T00:00:00,-38.101999,13
2002-01-06T00:00:00,102.898001,13
2002-01-06T00:00:00,83.898001,-4
2002-01-06T00:00:00,38.898001,7
2002-01-06T00:00:00,16.898001,-22
2002-01-07T00:00:00,-35.27125226,13
2002-01-07T00:00:00,70.72874774,10
2002-01-07T00:00:00,59.72874774,6
2002-01-07T00:00:00,17.72874774,-22
2002-01-07T00:00:00,84.72874774,-5
2002-01-07T00:00:00,34.72874774,-23
2002-01-07T00:00:00,-37.27125226,-17
2002-01-07T00:00:00,41.72874774,6
2002-01-07T00:00:00,88.72874774,-18
2002-01-08T00:00:00,24.55971,12
2002-01-08T00:00:00,70.55971,9
2002-01-08T00:00:00,60.55971,5
2002-01-08T00:00:00,41.55971,6
2002-01-08T00:00:00,17.55971,-22
2002-01-08T00:00:00,36.55971,-21
2002-01-08T00:00:00,-34.44029,12
2002-01-08T00:00:00,-49.44029,-6
2002-01-08T00:00:00,-71.44029,10
2002-01-08T00:00:00,-36.44029,-17
2002-01-09T00:00:00,-90.60911,28
2002-01-09T00:00:00,-32.60911,13
2002-01-09T00:00:00,45.39089,6
2002-01-09T00:00:00,-36.60911,-16
2002-01-09T00:00:00,-49.60911,-5
2002-01-09T00:00:00,-89.60911,-6
2002-01-09T00:00:00,-92.60911,-15
2002-01-09T00:00:00,-71.60911,11
2002-01-09T00:00:00,17.39089,-21
2002-01-10T00:00:00,47.22227,7
2002-01-10T00:00:00,22.22227,-18
