event_starttime,hgc_x,hgc_y
2001-01-01T00:00:00,-158.68731,-7
2001-01-01T00:00:00,-110.68731,7
2001-01-01T00:00:00,170.31269,24
2001-01-01T00:00:00,-60.68731,9
2001-01-01T00:00:00,-81.68731,21
2001-01-01T00:00:00,-100.68731,-10
2001-01-01T00:00:00,-124.68731,30
2001-01-01T00:00:00,-151.68731,-12
2001-01-02T00:00:00,163.14234,13
2001-01-02T00:00:00,-149.85766,-12
2001-01-02T00:00:00,-98.85766,-10
2001-01-02T00:00:00,-158.85766,-6
2001-01-02T00:00:00,135.14234,22
2001-01-02T00:00:00,-124.85766,29
2001-01-03T00:00:00,-121.02777,28
2001-01-03T00:00:00,164.97223,13
2001-01-03T00:00:00,-98.02777,-12
2001-01-03T00:00:00,-148.02777,-12
2001-01-03T00:00:00,117.97223,-12
2001-01-03T00:00:00,-159.02777,-7
2001-01-03T00:00:00,135.97223,22
2001-01-03T00:00:00,114.97223,10
2001-01-04T00:00:00,134.80236,22
2001-01-04T00:00:00,-122.19764,29
2001-01-04T00:00:00,117.80236,-14
2001-01-04T00:00:00,118.80236,8
2001-01-04T00:00:00,-157.19764,-7
2001-01-04T00:00:00,-100.19764,-11
2001-01-04T00:00:00,-148.19764,-12
2001-01-04T00:00:00,164.80236,13
2001-01-05T00:00:00,167.63271,14
2001-01-05T00:00:00,117.63271,8
2001-01-05T00:00:00,-145.36729,-12
2001-01-05T00:00:00,168.63271,-22
2001-01-05T00:00:00,-157.36729,-7
2001-01-05T00:00:00,119.63271,-13
2001-01-05T00:00:00,-123.36729,28
2001-01-05T00:00:00,168.63271,25
2001-01-05T00:00:00,133.63271,23
2001-01-05T00:00:00,125.63271,9
2001-01-05T00:00:00,91.63271,7
2001-01-05T00:00:00,-179.36729,24
2001-01-05T00:00:00,109.63271,-14
2001-01-06T00:00:00,90.46329,7
2001-01-06T00:00:00,85.46329,19
2001-01-06T00:00:00,125.46329,9
2001-01-06T00:00:00,107.46329,-13
2001-01-06T00:00:00,-145.53671,-13
2001-01-06T00:00:00,133.46329,22
2001-01-06T00:00:00,121.46329,-14
2001-01-06T00:00:00,-156.53671,-7
2001-01-06T00:00:00,117.46329,8
2001-01-06T00:00:00,169.46329,14
2001-01-06T00:00:00,169.46329,24
2001-01-06T00:00:00,179.46329,23
2001-01-07T00:00:00,-154.7059,-6
2001-01-07T00:00:00,164.2941,11
2001-01-07T00:00:00,86.2941,19
2001-01-07T00:00:00,116.2941,9
2001-01-07T00:00:00,-145.7059,-13
2001-01-07T00:00:00,132.2941,22
2001-01-07T00:00:00,119.2941,-14
2001-01-07T00:00:00,-174.7059,-4
2001-01-07T00:00:00,167.2941,24
2001-01-07T00:00:00,90.2941,7
2001-01-07T00:00:00,179.2941,23
2001-01-07T00:00:00,106.2941,-13
2001-01-08T00:00:00,67.12512,11
2001-01-08T00:00:00,135.12512,22
2001-01-08T00:00:00,-179.87488,23
2001-01-08T00:00:00,107.12512,-14
2001-01-08T00:00:00,91.12512,8
2001-01-08T00:00:00,86.12512,20
2001-01-08T00:00:00,-151.87488,-6
2001-01-08T00:00:00,120.12512,-13
2001-01-08T00:00:00,117.12512,8
2001-01-08T00:00:00,128.12512,10
2001-01-08T00:00:00,61.12512,-7
2001-01-08T00:00:00,-143.87488,-12
2001-01-08T00:00:00,-172.87488,-4
2001-01-09T00:00:00,119.95634,-13
2001-01-09T00:00:00,89.95634,8
2001-01-09T00:00:00,-173.04366,-4
2001-01-09T00:00:00,53.95634,12
2001-01-09T00:00:00,117.95634,8
2001-01-09T00:00:00,86.95634,18
2001-01-09T00:00:00,-152.04366,-7
2001-01-09T00:00:00,131.95634,23
2001-01-09T00:00:00,-177.04366,24
2001-01-09T00:00:00,105.95634,-13
2001-01-09T00:00:00,67.95634,12
2001-01-09T00:00:00,61.95634,-7
2001-01-10T00:00:00,116.787777,8
2001-01-10T00:00:00,69.787777,11
2001-01-10T00:00:00,119.787777,-13
2001-01-10T00:00:00,131.787777,23
2001-01-10T00:00:00,-175.212223,23
2001-01-10T00:00:00,92.787777,7
2001-01-10T00:00:00,-171.212223,-4
2001-01-10T00:00:00,86.787777,18
2001-01-10T00:00:00,55.787777,11
2001-01-10T00:00:00,157.787777,-13
2001-01-11T00:00:00,71.619407,11
2001-01-11T00:00:00,54.619407,11
2001-01-11T00:00:00,119.619407,-13
2001-01-11T00:00:00,91.619407,8
2001-01-11T00:00:00,132.619407,24
2001-01-11T00:00:00,116.619407,8
2001-01-11T00:00:00,157.619407,-13
2001-01-11T00:00:00,87.619407,18
2001-01-11T00:00:00,33.619407,14
2001-01-12T00:00:00,73.451227,12
2001-01-12T00:00:00,119.451227,-12
2001-01-12T00:00:00,117.451227,8
2001-01-12T00:00:00,92.451227,8
2001-01-12T00:00:00,62.451227,-7
2001-01-12T00:00:00,58.451227,12
2001-01-12T00:00:00,33.451227,14
2001-01-12T00:00:00,134.451227,22
2001-01-12T00:00:00,87.451227,18
2001-01-12T00:00:00,86.451227,10
2001-01-13T00:00:00,118.283231,9
2001-01-13T00:00:00,91.283231,9
2001-01-13T00:00:00,87.283231,19
2001-01-13T00:00:00,85.283231,10
2001-01-13T00:00:00,55.283231,12
2001-01-13T00:00:00,34.283231,14
2001-01-13T00:00:00,119.283231,-12
2001-01-13T00:00:00,75.283231,11
2001-01-13T00:00:00,63.283231,-6
2001-01-14T00:00:00,91.115411,8
2001-01-14T00:00:00,87.115411,19
2001-01-14T00:00:00,76.115411,11
2001-01-14T00:00:00,59.115411,13
2001-01-14T00:00:00,35.115411,16
