event_starttime,hgc_x,hgc_y
2014-01-01T00:00:00,-179.54366,-9
2014-01-01T00:00:00,-161.54366,-12
2014-01-01T00:00:00,-148.54366,-13
2014-01-01T00:00:00,-87.54366,-16
2014-01-01T00:00:00,-134.54366,-16
2014-01-01T00:00:00,122.45634,-11
2014-01-01T00:00:00,127.45634,10
2014-01-01T00:00:00,-126.54366,-12
2014-01-02T00:00:00,-149.7141,-12
2014-01-02T00:00:00,119.2859,-11
2014-01-02T00:00:00,127.2859,10
2014-01-02T00:00:00,179.2859,-12
2014-01-02T00:00:00,-124.7141,-12
2014-01-02T00:00:00,101.2859,-7
2014-01-02T00:00:00,-134.7141,-16
2014-01-03T00:00:00,-134.8843,-17
2014-01-03T00:00:00,-123.8843,-12
2014-01-03T00:00:00,118.1157,-11
2014-01-03T00:00:00,-148.8843,-13
2014-01-03T00:00:00,145.1157,12
2014-01-03T00:00:00,179.1157,-14
2014-01-03T00:00:00,126.1157,10
2014-01-03T00:00:00,99.1157,-8
2014-01-04T00:00:00,119.94573,-12
2014-01-04T00:00:00,-135.05427,-16
2014-01-04T00:00:00,-163.05427,-12
2014-01-04T00:00:00,-149.05427,-13
2014-01-04T00:00:00,-125.05427,-12
2014-01-04T00:00:00,126.94573,10
2014-01-04T00:00:00,96.94573,-9
2014-01-04T00:00:00,-179.05427,-14
2014-01-04T00:00:00,145.94573,11
2014-01-05T00:00:00,-165.224,-12
2014-01-05T00:00:00,-133.224,-15
2014-01-05T00:00:00,-178.224,-14
2014-01-05T00:00:00,95.776,12
2014-01-05T00:00:00,119.776,-11
2014-01-05T00:00:00,98.776,-8
2014-01-05T00:00:00,128.776,10
2014-01-05T00:00:00,-145.224,-13
2014-01-05T00:00:00,148.776,11
2014-01-06T00:00:00,148.6065,11
2014-01-06T00:00:00,129.6065,10
2014-01-06T00:00:00,116.6065,-11
2014-01-06T00:00:00,102.6065,9
2014-01-06T00:00:00,-165.3935,-13
2014-01-06T00:00:00,98.6065,-9
2014-01-06T00:00:00,-177.3935,-14
2014-01-07T00:00:00,-176.56278,-14
2014-01-07T00:00:00,130.43722,10
2014-01-07T00:00:00,103.43722,9
2014-01-07T00:00:00,-179.56278,11
2014-01-07T00:00:00,99.43722,-9
2014-01-07T00:00:00,117.43722,-11
2014-01-07T00:00:00,-164.56278,-13
2014-01-07T00:00:00,43.43722,6
2014-01-07T00:00:00,149.43722,11
2014-01-08T00:00:00,100.268155,-9
2014-01-08T00:00:00,-178.731845,11
2014-01-08T00:00:00,44.268155,6
2014-01-08T00:00:00,131.268155,10
2014-01-08T00:00:00,-175.731845,-14
2014-01-08T00:00:00,104.268155,9
2014-01-09T00:00:00,45.099305,6
2014-01-09T00:00:00,105.099305,9
2014-01-09T00:00:00,14.099305,-15
2014-01-09T00:00:00,101.099305,-9
2014-01-10T00:00:00,98.930662,-9
2014-01-10T00:00:00,14.930662,-15
2014-01-10T00:00:00,45.930662,6
2014-01-10T00:00:00,102.930662,8
2014-01-11T00:00:00,100.762218,-9
2014-01-11T00:00:00,44.762218,6
2014-01-11T00:00:00,103.762218,9
2014-01-11T00:00:00,45.762218,-13
2014-01-11T00:00:00,14.762218,-16
2014-01-11T00:00:00,26.762218,16
2014-01-12T00:00:00,46.593968,6
2014-01-12T00:00:00,46.593968,-12
2014-01-12T00:00:00,102.593968,10
2014-01-12T00:00:00,26.593968,16
2014-01-12T00:00:00,-30.406032,-33
2014-01-12T00:00:00,98.593968,-10
2014-01-12T00:00:00,14.593968,-15
2014-01-13T00:00:00,104.425904,8
2014-01-13T00:00:00,48.425904,8
2014-01-13T00:00:00,45.425904,-12
2014-01-13T00:00:00,30.425904,-18
2014-01-13T00:00:00,29.425904,17
2014-01-13T00:00:00,14.425904,-16
2014-01-13T00:00:00,-28.574096,-31
2014-01-13T00:00:00,100.425904,-10
2014-01-14T00:00:00,101.25802,-10
2014-01-14T00:00:00,105.25802,8
2014-01-14T00:00:00,31.25802,-18
2014-01-14T00:00:00,-27.74198,-31
2014-01-14T00:00:00,15.25802,-16
2014-01-14T00:00:00,49.25802,8
2014-01-15T00:00:00,30.0903065,-17
2014-01-15T00:00:00,-29.9096935,-31
2014-01-15T00:00:00,-29.9096935,-31
2014-01-15T00:00:00,30.0903065,-17
2014-01-15T00:00:00,28.0903065,17
2014-01-15T00:00:00,13.0903065,-16
2014-01-15T00:00:00,93.0903065,-12
2014-01-16T00:00:00,30.92276,-18
2014-01-16T00:00:00,13.92276,-17
2014-01-16T00:00:00,28.92276,16
2014-01-16T00:00:00,45.92276,5
2014-01-16T00:00:00,6.92275999999998,7
2014-01-16T00:00:00,-35.07724,-32
2014-01-17T00:00:00,12.75536,-17
2014-01-17T00:00:00,-34.24464,-31
2014-01-17T00:00:00,29.75536,16
2014-01-17T00:00:00,31.75536,-17
2014-01-17T00:00:00,46.75536,5
2014-01-17T00:00:00,-75.24464,-14
2014-01-18T00:00:00,11.58812,-17
2014-01-18T00:00:00,-111.41188,-7
2014-01-18T00:00:00,-33.41188,-33
2014-01-18T00:00:00,-76.41188,-15
2014-01-18T00:00:00,-82.41188,12
2014-01-18T00:00:00,-71.41188,-15
2014-01-18T00:00:00,31.58812,-17
2014-01-18T00:00:00,46.58812,6
2014-01-19T00:00:00,31.42101,-17
2014-01-19T00:00:00,4.42101000000002,8
2014-01-19T00:00:00,-124.57899,-14
2014-01-19T00:00:00,13.42101,-15
2014-01-19T00:00:00,-83.57899,12
2014-01-19T00:00:00,-110.57899,-8
2014-01-19T00:00:00,-83.57899,-14
2014-01-19T00:00:00,-115.57899,-25
2014-01-19T00:00:00,-31.57899,-32
2014-01-20T00:00:00,12.25403,-16
2014-01-20T00:00:00,-110.74597,-8
2014-01-20T00:00:00,-122.74597,-14
2014-01-20T00:00:00,-81.74597,12
2014-01-20T00:00:00,-118.74597,-24
2014-01-20T00:00:00,-31.74597,-32
2014-01-20T00:00:00,-83.74597,-14
2014-01-21T00:00:00,-122.91283,-15
2014-01-21T00:00:00,-80.91283,12
2014-01-21T00:00:00,-39.91283,-12
2014-01-21T00:00:00,-82.91283,-14
2014-01-21T00:00:00,-120.91283,-24
2014-01-21T00:00:00,-78.91283,-37
2014-01-21T00:00:00,-109.91283,-7
2014-01-21T00:00:00,10.08717,-15
2014-01-21T00:00:00,-31.91283,-32
2014-01-22T00:00:00,-120.07958,-24
2014-01-22T00:00:00,-139.07958,-13
2014-01-22T00:00:00,-83.07958,-14
2014-01-22T00:00:00,-39.07958,-12
2014-01-22T00:00:00,-123.07958,-15
2014-01-22T00:00:00,-143.07958,-6
2014-01-22T00:00:00,-35.07958,-32
2014-01-22T00:00:00,-109.07958,-8
2014-01-22T00:00:00,-81.07958,11
2014-01-23T00:00:00,-144.24623,-6
2014-01-23T00:00:00,-81.24623,11
2014-01-23T00:00:00,-34.24623,-31
2014-01-23T00:00:00,-83.24623,-13
2014-01-23T00:00:00,-109.24623,-8
2014-01-23T00:00:00,-38.24623,-11
2014-01-23T00:00:00,-120.24623,-23
2014-01-23T00:00:00,-140.24623,-13
2014-01-23T00:00:00,-122.24623,-15
2014-01-23T00:00:00,-159.24623,-15
2014-01-24T00:00:00,-123.4128,-16
2014-01-24T00:00:00,-147.4128,-6
2014-01-24T00:00:00,-122.4128,-24
2014-01-24T00:00:00,-37.4128,-11
2014-01-24T00:00:00,-34.4128,-33
2014-01-24T00:00:00,-81.4128,11
2014-01-24T00:00:00,-159.4128,-15
2014-01-24T00:00:00,-108.4128,-8
2014-01-24T00:00:00,-82.4128,-14
2014-01-25T00:00:00,-35.57928,-6
2014-01-25T00:00:00,-123.57928,-16
2014-01-25T00:00:00,-157.57928,-16
2014-01-25T00:00:00,-121.57928,-23
2014-01-25T00:00:00,-80.57928,12
2014-01-25T00:00:00,-108.57928,-7
2014-01-25T00:00:00,-36.57928,-31
2014-01-25T00:00:00,-144.57928,-7
2014-01-25T00:00:00,-81.57928,-12
2014-01-26T00:00:00,-166.7457,-12
2014-01-26T00:00:00,-156.7457,-15
2014-01-26T00:00:00,-108.7457,-7
2014-01-26T00:00:00,-78.7457,11
2014-01-26T00:00:00,-79.7457,-13
2014-01-26T00:00:00,-119.7457,-23
2014-01-26T00:00:00,-122.7457,-16
2014-01-27T00:00:00,-138.91206,-14
2014-01-27T00:00:00,-80.91206,-14
2014-01-27T00:00:00,-77.91206,10
2014-01-27T00:00:00,-121.91206,-15
2014-01-27T00:00:00,-165.91206,-12
2014-01-27T00:00:00,-119.91206,-24
2014-01-27T00:00:00,-107.91206,-8
2014-01-27T00:00:00,-155.91206,-15
2014-01-28T00:00:00,117.92163,-14
2014-01-28T00:00:00,118.92163,10
2014-01-28T00:00:00,-121.07837,-24
2014-01-28T00:00:00,-156.07837,-14
2014-01-28T00:00:00,-123.07837,-16
2014-01-29T00:00:00,-120.24466,-25
2014-01-29T00:00:00,113.75534,-12
2014-01-29T00:00:00,-123.24466,-16
2014-01-29T00:00:00,115.75534,10
2014-01-30T00:00:00,113.58908,9
2014-01-30T00:00:00,-122.41092,-15
2014-01-30T00:00:00,112.58908,-14
2014-01-30T00:00:00,-117.41092,-23
2014-01-30T00:00:00,-149.41092,-13
2014-01-31T00:00:00,-149.57717,-15
2014-01-31T00:00:00,113.42283,-14
2014-01-31T00:00:00,113.42283,9
2014-01-31T00:00:00,-123.57717,-15
2014-01-31T00:00:00,-117.57717,-23
2014-02-01T00:00:00,112.25657,10
2014-02-01T00:00:00,112.25657,-14
2014-02-02T00:00:00,163.09029,-10
2014-02-02T00:00:00,113.09029,10
2014-02-02T00:00:00,112.09029,-13
2014-02-03T00:00:00,60.92398,-18
2014-02-03T00:00:00,113.92398,-13
2014-02-03T00:00:00,111.92398,10
2014-02-04T00:00:00,61.75763,-20
2014-02-04T00:00:00,160.75763,-11
2014-02-04T00:00:00,113.75763,-13
2014-02-04T00:00:00,110.75763,10
2014-02-05T00:00:00,112.59122,-12
2014-02-05T00:00:00,29.59122,-11
2014-02-05T00:00:00,161.59122,-11
2014-02-05T00:00:00,62.59122,-18
2014-02-05T00:00:00,110.59122,9
2014-02-06T00:00:00,113.424738,-12
2014-02-06T00:00:00,63.424738,-18
2014-02-06T00:00:00,111.424738,9
2014-02-06T00:00:00,85.424738,-13
2014-02-06T00:00:00,-0.575261999999995,-11
2014-02-06T00:00:00,32.424738,-12
2014-02-06T00:00:00,162.424738,-10
2014-02-06T00:00:00,12.424738,6
2014-02-07T00:00:00,36.25817,-12
2014-02-07T00:00:00,11.25817,6
2014-02-07T00:00:00,0.25817,-12
2014-02-07T00:00:00,64.25817,-17
2014-02-07T00:00:00,93.25817,-12
2014-02-07T00:00:00,113.25817,-13
2014-02-07T00:00:00,110.25817,9
2014-02-08T00:00:00,-1.908498,-13
2014-02-08T00:00:00,12.091502,5
2014-02-08T00:00:00,65.091502,-17
2014-02-08T00:00:00,37.091502,-12
2014-02-08T00:00:00,113.091502,-13
2014-02-08T00:00:00,108.091502,13
2014-02-08T00:00:00,89.091502,-12
2014-02-09T00:00:00,107.92472,11
2014-02-09T00:00:00,35.92472,-12
2014-02-09T00:00:00,72.92472,-15
2014-02-09T00:00:00,112.92472,-13
2014-02-09T00:00:00,11.92472,5
2014-02-09T00:00:00,-42.07528,-15
2014-02-09T00:00:00,-1.07528,-13
2014-02-10T00:00:00,37.757809,-12
2014-02-10T00:00:00,111.757809,-13
2014-02-10T00:00:00,72.757809,-15
2014-02-10T00:00:00,107.757809,11
2014-02-10T00:00:00,-40.242191,-15
2014-02-10T00:00:00,12.757809,6
2014-02-10T00:00:00,-0.242190999999998,-12
2014-02-11T00:00:00,39.5907534,-11
2014-02-11T00:00:00,-67.4092466,-11
2014-02-11T00:00:00,12.5907534,3
2014-02-11T00:00:00,72.5907534,-14
2014-02-11T00:00:00,-2.4092466,-13
2014-02-11T00:00:00,-43.4092466,-14
2014-02-12T00:00:00,-43.57646,-15
