event_starttime,hgc_x,hgc_y
1994-01-01T00:00:00,83.60862,11
1994-01-01T00:00:00,-165.39138,11
1994-01-01T00:00:00,-153.39138,8
1994-01-01T00:00:00,-158.39138,5
1994-01-01T00:00:00,84.60862,-9
1994-01-01T00:00:00,92.60862,-15
1994-01-02T00:00:00,-158.56177,6
1994-01-02T00:00:00,-153.56177,10
1994-01-02T00:00:00,83.43823,13
1994-01-02T00:00:00,93.43823,-14
1994-01-02T00:00:00,-163.56177,12
1994-01-02T00:00:00,86.43823,-8
1994-01-03T00:00:00,86.26807,-9
1994-01-03T00:00:00,82.26807,12
1994-01-03T00:00:00,94.26807,-15
1994-01-04T00:00:00,20.098155,6
1994-01-04T00:00:00,75.098155,-12
1994-01-04T00:00:00,84.098155,13
1994-01-04T00:00:00,93.098155,-14
1994-01-04T00:00:00,86.098155,-8
1994-01-05T00:00:00,94.92847,-15
1994-01-05T00:00:00,82.92847,13
1994-01-05T00:00:00,85.92847,-8
1994-01-05T00:00:00,17.92847,6
1994-01-06T00:00:00,95.759012,-16
1994-01-06T00:00:00,82.759012,12
1994-01-06T00:00:00,86.759012,-8
1994-01-06T00:00:00,18.759012,6
1994-01-07T00:00:00,82.589776,12
1994-01-07T00:00:00,85.589776,-9
1994-01-07T00:00:00,95.589776,-16
1994-01-07T00:00:00,18.589776,6
1994-01-07T00:00:00,6.589776,4
1994-01-08T00:00:00,83.420756,13
1994-01-08T00:00:00,85.420756,-8
1994-01-08T00:00:00,80.420756,-17
1994-01-08T00:00:00,6.420756,5
1994-01-08T00:00:00,17.420756,7
1994-01-08T00:00:00,95.420756,-15
1994-01-09T00:00:00,7.251947,5
1994-01-09T00:00:00,85.251947,13
1994-01-09T00:00:00,94.251947,-15
1994-01-09T00:00:00,87.251947,-9
1994-01-09T00:00:00,18.251947,6
1994-01-09T00:00:00,79.251947,-19
1994-01-10T00:00:00,90.0833427,-8
1994-01-10T00:00:00,80.0833427,-20
1994-01-10T00:00:00,18.0833427,7
1994-01-10T00:00:00,8.0833427,5
1994-01-10T00:00:00,88.0833427,13
1994-01-11T00:00:00,19.91494,6
1994-01-11T00:00:00,8.91494,5
1994-01-11T00:00:00,87.91494,-9
1994-01-12T00:00:00,9.74671999999998,5
1994-01-12T00:00:00,19.74672,7
1994-01-13T00:00:00,10.57869,5
1994-01-13T00:00:00,23.57869,7
1994-01-13T00:00:00,-12.42131,-6
1994-01-14T00:00:00,-11.58916,-5
1994-01-14T00:00:00,11.41084,5
1994-01-14T00:00:00,24.41084,7
1994-01-15T00:00:00,10.24316,5
1994-01-15T00:00:00,-10.75684,-6
1994-01-15T00:00:00,22.24316,7
1994-01-16T00:00:00,11.07564,-5
1994-01-16T00:00:00,-9.92435999999998,-7
1994-01-16T00:00:00,12.07564,5
1994-01-16T00:00:00,-142.92436,5
1994-01-17T00:00:00,-8.09172999999998,-6
1994-01-17T00:00:00,-141.09173,3
1994-01-17T00:00:00,-156.09173,8
1994-01-17T00:00:00,-60.09173,-7
1994-01-18T00:00:00,-152.25895,8
1994-01-18T00:00:00,-139.25895,4
1994-01-19T00:00:00,-140.42603,4
1994-01-19T00:00:00,-100.42603,-22
1994-01-19T00:00:00,-154.42603,8
1994-01-20T00:00:00,-141.59299,4
1994-01-20T00:00:00,-155.59299,8
1994-01-21T00:00:00,-155.75983,9
1994-01-21T00:00:00,-140.75983,4
1994-01-22T00:00:00,-140.92656,4
1994-01-22T00:00:00,-157.92656,8
1994-01-22T00:00:00,-128.92656,12
1994-01-23T00:00:00,-140.0932,4
1994-01-23T00:00:00,-155.0932,9
1994-01-23T00:00:00,-126.0932,12
1994-01-23T00:00:00,149.9068,-13
1994-01-23T00:00:00,-177.0932,12
1994-01-24T00:00:00,-140.25975,5
1994-01-24T00:00:00,-154.25975,10
1994-01-24T00:00:00,-126.25975,13
1994-01-24T00:00:00,-178.25975,12
1994-01-24T00:00:00,147.74025,-14
1994-01-24T00:00:00,113.74025,-8
1994-01-25T00:00:00,-139.42622,4
1994-01-25T00:00:00,-177.42622,12
1994-01-25T00:00:00,132.57378,8
