event_starttime,hgc_x,hgc_y
2006-01-01T00:00:00,-42.68275,-14
2006-01-01T00:00:00,-35.68275,15
2006-01-01T00:00:00,-107.68275,12
2006-01-01T00:00:00,-125.68275,12
2006-01-01T00:00:00,-97.68275,-3
2006-01-02T00:00:00,-105.85318,12
2006-01-02T00:00:00,-96.85318,-3
2006-01-02T00:00:00,-124.85318,11
2006-01-03T00:00:00,-97.02336,-3
2006-01-03T00:00:00,-125.02336,12
2006-01-03T00:00:00,-102.02336,12
2006-01-04T00:00:00,-96.1933,-3
2006-01-04T00:00:00,-102.1933,13
2006-01-04T00:00:00,-125.1933,13
2006-01-05T00:00:00,-100.36302,13
2006-01-05T00:00:00,-125.36302,13
2006-01-06T00:00:00,-125.5325,12
2006-01-06T00:00:00,-98.5325,13
2006-01-07T00:00:00,-125.70176,12
2006-01-07T00:00:00,85.29824,18
2006-01-08T00:00:00,88.12919,19
2006-01-09T00:00:00,86.96036,18
2006-01-10T00:00:00,87.79173,18
2006-01-11T00:00:00,86.6233,18
2006-01-12T00:00:00,87.455065,17
2006-01-13T00:00:00,86.287015,18
2006-01-16T00:00:00,68.783906,5
2006-01-16T00:00:00,46.783906,-9
2006-01-17T00:00:00,69.616523,6
2006-01-17T00:00:00,46.616523,-8
2006-01-18T00:00:00,47.449286,-8
2006-01-18T00:00:00,68.449286,4
2006-01-19T00:00:00,49.28219,-8
2006-01-19T00:00:00,-37.71781,-18
2006-01-19T00:00:00,70.28219,4
2006-01-20T00:00:00,48.11522,-8
2006-01-20T00:00:00,-37.88478,-19
2006-01-20T00:00:00,74.11522,4
2006-01-21T00:00:00,44.94836,-8
2006-01-21T00:00:00,-37.05164,-20
2006-01-22T00:00:00,-38.21838,-19
2006-01-23T00:00:00,-38.38502,-19
2006-01-23T00:00:00,-97.38502,-7
2006-01-24T00:00:00,-97.55158,-7
2006-01-24T00:00:00,-38.55158,-19
2006-01-24T00:00:00,-61.55158,6
2006-01-25T00:00:00,-38.71806,-19
2006-01-25T00:00:00,-61.71806,6
2006-01-25T00:00:00,-95.71806,-7
2006-01-26T00:00:00,-40.88447,-18
2006-01-26T00:00:00,-64.88447,6
2006-01-27T00:00:00,-40.05083,-20
2006-01-28T00:00:00,-41.21714,-20
2006-01-28T00:00:00,-58.21714,-15
2006-01-29T00:00:00,-44.38342,-24
2006-02-09T00:00:00,86.785899,-10
2006-02-10T00:00:00,118.618977,-11
2006-02-10T00:00:00,86.618977,-11
2006-02-11T00:00:00,120.45191,-9
2006-02-12T00:00:00,121.284683,-9
2006-02-16T00:00:00,-32.38613,-7
2006-02-17T00:00:00,-50.55438,6
2006-02-17T00:00:00,-32.55438,-7
2006-02-18T00:00:00,-50.72289,5
2006-02-18T00:00:00,-26.72289,-8
2006-02-28T00:00:00,123.57478,-8
2006-03-01T00:00:00,125.40248,-9
2006-03-05T00:00:00,125.70873,-10
2006-03-06T00:00:00,125.53409,-10
2006-03-06T00:00:00,72.53409,8
2006-03-07T00:00:00,74.35894,8
2006-03-07T00:00:00,125.35894,-10
2006-03-08T00:00:00,73.183254,5
2006-03-08T00:00:00,125.183254,-8
2006-03-09T00:00:00,124.007033,-8
2006-03-09T00:00:00,74.007033,9
2006-03-10T00:00:00,73.830258,8
2006-03-11T00:00:00,75.652915,8
2006-03-13T00:00:00,6.296473,18
2006-03-14T00:00:00,9.1173485,18
2006-03-15T00:00:00,73.9376,-7
2006-03-15T00:00:00,-55.0624,-3
2006-03-15T00:00:00,8.93759999999997,18
2006-03-16T00:00:00,-54.24277,-4
2006-03-16T00:00:00,-64.24277,-12
2006-03-17T00:00:00,-53.42379,-4
2006-03-17T00:00:00,-64.42379,-11
2006-03-18T00:00:00,-64.60546,-11
