event_starttime,hgc_x,hgc_y
1995-01-02T00:00:00,-24.12682,0
1995-01-03T00:00:00,40.70297,-14
1995-01-04T00:00:00,38.53299,-13
1995-01-04T00:00:00,-123.46701,-10
1995-01-05T00:00:00,3.36324999999999,10
1995-01-05T00:00:00,-121.63675,-11
1995-01-05T00:00:00,-109.63675,1
1995-01-06T00:00:00,-109.80627,2
1995-01-06T00:00:00,-122.80627,-11
1995-01-07T00:00:00,-110.97556,2
1995-01-07T00:00:00,-119.97556,-11
1995-01-08T00:00:00,-120.14464,-9
1995-01-09T00:00:00,-127.3135,-10
1995-01-10T00:00:00,-129.48216,0
1995-01-11T00:00:00,-146.65062,-6
1995-01-12T00:00:00,-127.81888,-8
1995-01-13T00:00:00,-128.98696,-5
1995-01-13T00:00:00,-136.98696,-14
1995-01-14T00:00:00,112.84515,-6
1995-01-15T00:00:00,112.67742,-6
1995-01-16T00:00:00,112.50986,-7
1995-01-17T00:00:00,113.34246,-7
1995-01-18T00:00:00,135.1752,-13
1995-01-18T00:00:00,43.1752,-13
1995-01-18T00:00:00,114.1752,-7
1995-01-19T00:00:00,135.00808,-13
1995-01-19T00:00:00,45.00808,-13
1995-01-19T00:00:00,112.00808,-7
1995-01-20T00:00:00,34.841089,15
1995-01-20T00:00:00,109.841089,-8
1995-01-20T00:00:00,41.841089,-12
1995-01-20T00:00:00,132.841089,-14
1995-01-21T00:00:00,36.674219,13
1995-01-21T00:00:00,112.674219,-8
1995-01-21T00:00:00,42.674219,-12
1995-01-21T00:00:00,101.674219,-1
1995-01-22T00:00:00,111.507459,-9
1995-01-22T00:00:00,39.507459,13
1995-01-22T00:00:00,42.507459,-12
1995-01-22T00:00:00,101.507459,-1
1995-01-23T00:00:00,4.3408,-16
1995-01-23T00:00:00,113.3408,-9
1995-01-23T00:00:00,42.3408,-12
1995-01-23T00:00:00,40.3408,13
1995-01-24T00:00:00,40.17423,12
1995-01-24T00:00:00,112.17423,-9
