event_starttime,hgc_x,hgc_y
2003-01-01T00:00:00,-77.81727,-6
2003-01-01T00:00:00,-67.81727,-10
2003-01-01T00:00:00,-36.81727,20
2003-01-02T00:00:00,-37.98775,19
2003-01-02T00:00:00,-66.98775,-9
2003-01-02T00:00:00,-76.98775,-8
2003-01-03T00:00:00,-37.15798,19
2003-01-03T00:00:00,-67.15798,-9
2003-01-03T00:00:00,-80.15798,-8
2003-01-03T00:00:00,-145.15798,-8
2003-01-03T00:00:00,-44.15798,-25
2003-01-04T00:00:00,-63.32798,-19
2003-01-04T00:00:00,-37.32798,19
2003-01-04T00:00:00,-155.32798,-15
2003-01-04T00:00:00,-171.32798,12
2003-01-04T00:00:00,-67.32798,-9
2003-01-04T00:00:00,-145.32798,-8
2003-01-04T00:00:00,-44.32798,-24
2003-01-05T00:00:00,-63.49774,-19
2003-01-05T00:00:00,-67.49774,-9
2003-01-05T00:00:00,-72.49774,-8
2003-01-05T00:00:00,-143.49774,-8
2003-01-05T00:00:00,-150.49774,-23
2003-01-05T00:00:00,-169.49774,11
2003-01-05T00:00:00,-44.49774,-24
2003-01-06T00:00:00,-69.66728,-7
2003-01-06T00:00:00,-143.66728,-8
2003-01-06T00:00:00,-63.66728,-19
2003-01-06T00:00:00,-150.66728,-23
2003-01-06T00:00:00,-169.66728,11
2003-01-06T00:00:00,-70.66728,-8
2003-01-07T00:00:00,-71.83659,-8
2003-01-07T00:00:00,-139.83659,-8
2003-01-07T00:00:00,-63.83659,-19
2003-01-07T00:00:00,-150.83659,-23
2003-01-07T00:00:00,-169.83659,11
2003-01-07T00:00:00,-146.83659,8
2003-01-07T00:00:00,-69.83659,-7
2003-01-07T00:00:00,150.16341,-17
2003-01-08T00:00:00,-68.00568,-8
2003-01-08T00:00:00,-72.00568,-4
2003-01-08T00:00:00,-62.00568,-18
2003-01-08T00:00:00,-171.00568,12
2003-01-08T00:00:00,-148.00568,9
2003-01-08T00:00:00,150.99432,-18
2003-01-08T00:00:00,-109.00568,-11
2003-01-08T00:00:00,-168.00568,-16
2003-01-08T00:00:00,130.99432,-27
2003-01-08T00:00:00,-141.00568,-6
2003-01-08T00:00:00,128.99432,-14
2003-01-08T00:00:00,-149.00568,-23
2003-01-09T00:00:00,-141.17456,-8
2003-01-09T00:00:00,-147.17456,-22
2003-01-09T00:00:00,-170.17456,11
2003-01-09T00:00:00,149.82544,-18
2003-01-09T00:00:00,-108.17456,-12
2003-01-09T00:00:00,-168.17456,-16
2003-01-09T00:00:00,130.82544,-28
2003-01-09T00:00:00,126.82544,-14
2003-01-11T00:00:00,98.4883,-15
2003-01-11T00:00:00,-141.5117,-8
2003-01-11T00:00:00,-145.5117,-22
2003-01-11T00:00:00,-169.5117,12
2003-01-11T00:00:00,-168.5117,-15
2003-01-11T00:00:00,150.4883,-15
2003-01-11T00:00:00,124.4883,-3
2003-01-11T00:00:00,-153.5117,11
2003-01-11T00:00:00,133.4883,-26
2003-01-11T00:00:00,126.4883,-13
2003-01-12T00:00:00,-141.67998,-7
2003-01-12T00:00:00,130.32002,-27
2003-01-12T00:00:00,125.32002,-14
2003-01-12T00:00:00,124.32002,-3
2003-01-12T00:00:00,-154.67998,9
2003-01-12T00:00:00,-146.67998,-22
2003-01-12T00:00:00,150.32002,-17
2003-01-12T00:00:00,-168.67998,-15
2003-01-12T00:00:00,94.32002,-16
2003-01-13T00:00:00,-144.84807,-22
2003-01-13T00:00:00,-168.84807,-15
2003-01-13T00:00:00,-154.84807,9
2003-01-13T00:00:00,100.15193,-16
2003-01-13T00:00:00,89.15193,-17
2003-01-13T00:00:00,151.15193,-16
2003-01-13T00:00:00,131.15193,-27
2003-01-13T00:00:00,-140.84807,-7
2003-01-13T00:00:00,123.15193,-14
2003-01-13T00:00:00,126.15193,-3
2003-01-13T00:00:00,130.15193,-13
2003-01-14T00:00:00,-142.01598,-7
2003-01-14T00:00:00,151.98402,-16
2003-01-14T00:00:00,-156.01598,9
2003-01-14T00:00:00,89.98402,-17
2003-01-14T00:00:00,121.98402,-14
2003-01-14T00:00:00,-167.01598,-15
2003-01-14T00:00:00,130.98402,-26
2003-01-14T00:00:00,101.98402,-14
2003-01-14T00:00:00,129.98402,-13
2003-01-14T00:00:00,107.98402,16
2003-01-15T00:00:00,-166.18372,-15
2003-01-15T00:00:00,129.81628,-26
