event_starttime,hgc_x,hgc_y
2011-01-01T00:00:00,-171.67817,32
2011-01-01T00:00:00,-34.67817,12
2011-01-02T00:00:00,-169.84867,32
2011-01-02T00:00:00,-92.84867,35
2011-01-02T00:00:00,-150.84867,-14
2011-01-02T00:00:00,-35.84867,17
2011-01-02T00:00:00,-120.84867,-30
2011-01-03T00:00:00,-152.01892,-12
2011-01-03T00:00:00,-92.01892,34
2011-01-03T00:00:00,-171.01892,32
2011-01-04T00:00:00,-169.18894,32
2011-01-04T00:00:00,-94.18894,35
2011-01-04T00:00:00,-151.18894,-13
2011-01-05T00:00:00,-152.35872,-12
2011-01-05T00:00:00,-93.35872,35
2011-01-05T00:00:00,-171.35872,34
2011-01-06T00:00:00,-171.52828,34
2011-01-06T00:00:00,-152.52828,-13
2011-01-06T00:00:00,-94.52828,34
2011-01-07T00:00:00,-172.6976,33
2011-01-07T00:00:00,-151.6976,-14
2011-01-08T00:00:00,-151.86671,-14
2011-01-08T00:00:00,-172.86671,33
2011-01-08T00:00:00,-122.86671,-27
2011-01-08T00:00:00,147.13329,-22
2011-01-09T00:00:00,-123.03561,-29
2011-01-09T00:00:00,-154.03561,-15
2011-01-09T00:00:00,-174.03561,33
2011-01-09T00:00:00,147.96439,-23
2011-01-10T00:00:00,172.7957,-16
2011-01-10T00:00:00,-148.2043,-17
2011-01-10T00:00:00,-174.2043,32
2011-01-10T00:00:00,97.7957,15
2011-01-11T00:00:00,-175.37279,32
2011-01-11T00:00:00,77.62721,23
2011-01-11T00:00:00,96.62721,16
2011-01-12T00:00:00,-175.54108,33
2011-01-12T00:00:00,77.45892,23
2011-01-13T00:00:00,78.290817,24
2011-01-13T00:00:00,-175.709183,32
2011-01-14T00:00:00,78.122893,23
2011-01-15T00:00:00,95.955143,16
2011-01-16T00:00:00,-22.212442,24
2011-01-17T00:00:00,-20.37987,27
2011-01-18T00:00:00,-20.547149,25
2011-01-18T00:00:00,63.452851,-28
2011-01-19T00:00:00,-18.714288,26
2011-01-19T00:00:00,64.285712,-28
2011-01-20T00:00:00,62.1187047,-28
2011-01-20T00:00:00,-16.8812953,25
2011-01-21T00:00:00,-17.04818,24
2011-01-21T00:00:00,63.95182,-28
2011-01-22T00:00:00,-14.21496,24
2011-01-22T00:00:00,-16.21496,18
2011-01-23T00:00:00,-12.38163,24
2011-01-23T00:00:00,-15.38163,18
2011-01-24T00:00:00,-11.54821,24
2011-01-24T00:00:00,-15.54821,17
2011-01-25T00:00:00,-15.71471,16
2011-01-25T00:00:00,-11.71471,24
2011-01-26T00:00:00,-11.88114,17
2011-01-26T00:00:00,-8.88114000000002,24
2011-01-27T00:00:00,-10.04751,24
2011-01-27T00:00:00,-10.04751,17
2011-01-29T00:00:00,-53.38013,9
2011-01-29T00:00:00,-175.38013,-22
2011-01-30T00:00:00,-176.54639,-22
2011-01-30T00:00:00,-55.54639,11
2011-01-31T00:00:00,-176.71265,-21
2011-02-01T00:00:00,-176.87891,-20
2011-02-02T00:00:00,-177.04518,-22
2011-02-03T00:00:00,-177.21148,-20
2011-02-04T00:00:00,156.62218,-18
2011-02-04T00:00:00,-179.37782,-22
2011-02-05T00:00:00,-175.54422,-20
2011-02-05T00:00:00,172.45578,15
2011-02-05T00:00:00,155.45578,-18
2011-02-06T00:00:00,172.28932,15
2011-02-06T00:00:00,155.28932,-18
2011-02-07T00:00:00,179.12277,-22
2011-02-07T00:00:00,170.12277,16
2011-02-07T00:00:00,154.12277,-20
2011-02-08T00:00:00,170.95612,15
2011-02-08T00:00:00,177.95612,-23
2011-02-09T00:00:00,152.78937,8
2011-02-09T00:00:00,58.78937,-19
2011-02-09T00:00:00,75.78937,17
2011-02-09T00:00:00,65.78937,22
2011-02-09T00:00:00,172.78937,15
2011-02-10T00:00:00,65.622487,-14
2011-02-10T00:00:00,66.622487,22
2011-02-10T00:00:00,176.622487,15
2011-02-11T00:00:00,66.455465,-14
2011-02-11T00:00:00,67.455465,22
2011-02-12T00:00:00,68.288287,-21
2011-02-12T00:00:00,66.288287,18
2011-02-12T00:00:00,36.288287,18
2011-02-12T00:00:00,37.288287,-19
2011-02-13T00:00:00,38.120939,-19
2011-02-13T00:00:00,40.120939,19
2011-02-13T00:00:00,40.120939,19
2011-02-13T00:00:00,67.120939,18
2011-02-14T00:00:00,36.953406,19
2011-02-14T00:00:00,65.953406,18
2011-02-14T00:00:00,38.953406,-20
2011-02-14T00:00:00,70.953406,-21
2011-02-15T00:00:00,65.785671,19
2011-02-15T00:00:00,36.785671,-21
2011-02-15T00:00:00,-29.214329,11
2011-02-15T00:00:00,36.785671,19
2011-02-16T00:00:00,37.6177208,19
2011-02-16T00:00:00,66.6177208,19
2011-02-16T00:00:00,36.6177208,-21
2011-02-16T00:00:00,-28.3822792,11
2011-02-17T00:00:00,-28.55046,13
2011-02-17T00:00:00,35.44954,-21
2011-02-17T00:00:00,66.44954,19
2011-02-18T00:00:00,35.28111,-19
2011-02-18T00:00:00,-29.71889,12
2011-02-19T00:00:00,34.11242,-19
2011-02-19T00:00:00,-27.88758,12
2011-02-19T00:00:00,-23.88758,18
2011-02-20T00:00:00,-24.05655,18
2011-02-20T00:00:00,-28.05655,11
2011-02-20T00:00:00,34.94345,-19
2011-02-21T00:00:00,31.77418,-21
2011-02-21T00:00:00,-28.22582,11
2011-02-21T00:00:00,-24.22582,18
2011-02-22T00:00:00,-23.39539,17
2011-02-22T00:00:00,-27.39539,11
2011-02-23T00:00:00,-23.56529,17
2011-02-23T00:00:00,-26.56529,11
2011-02-24T00:00:00,-26.73553,11
2011-02-24T00:00:00,-22.73553,17
2011-02-25T00:00:00,179.09387,18
2011-02-25T00:00:00,-21.90613,11
2011-02-26T00:00:00,161.92291,28
2011-02-26T00:00:00,177.92291,17
2011-03-02T00:00:00,-179.765,17
2011-03-05T00:00:00,-174.28558,-19
2011-03-05T00:00:00,125.71442,15
2011-03-05T00:00:00,-141.28558,24
2011-03-05T00:00:00,90.71442,9
2011-03-05T00:00:00,164.71442,25
2011-03-06T00:00:00,-143.46008,23
2011-03-06T00:00:00,91.53992,10
2011-03-06T00:00:00,166.53992,24
2011-03-06T00:00:00,-175.46008,-21
2011-03-06T00:00:00,127.53992,14
2011-03-07T00:00:00,-172.63508,-20
