event_starttime,hgc_x,hgc_y
2000-01-01T00:00:00,28.0482269,24
2000-01-01T00:00:00,55.0482269,-27
2000-01-01T00:00:00,-29.9517731,-17
2000-01-01T00:00:00,13.0482269,38
2000-01-01T00:00:00,-38.9517731,10
2000-01-01T00:00:00,-52.9517731,10
2000-01-02T00:00:00,-39.1223,10
2000-01-02T00:00:00,-26.1223,-17
2000-01-02T00:00:00,12.8777,38
2000-01-02T00:00:00,-53.1223,10
2000-01-03T00:00:00,-39.29259,10
2000-01-03T00:00:00,-26.29259,-16
2000-01-03T00:00:00,-53.29259,8
2000-01-03T00:00:00,10.70741,37
2000-01-04T00:00:00,10.53736,38
2000-01-04T00:00:00,-39.46264,11
2000-01-04T00:00:00,-24.46264,-16
2000-01-04T00:00:00,-53.46264,10
2000-01-05T00:00:00,-24.63245,-16
2000-01-05T00:00:00,-38.63245,12
2000-01-05T00:00:00,-29.63245,23
2000-01-05T00:00:00,-55.63245,10
2000-01-05T00:00:00,-54.63245,24
2000-01-05T00:00:00,6.36754999999999,38
2000-01-06T00:00:00,-55.80204,11
2000-01-06T00:00:00,-24.80204,-10
2000-01-06T00:00:00,-38.80204,11
2000-01-06T00:00:00,-25.80204,-15
2000-01-06T00:00:00,7.19796000000002,38
2000-01-06T00:00:00,-28.80204,23
2000-01-06T00:00:00,-54.80204,25
2000-01-07T00:00:00,-53.9714,10
2000-01-07T00:00:00,-141.9714,-16
2000-01-07T00:00:00,-53.9714,24
2000-01-07T00:00:00,7.02859999999998,38
2000-01-07T00:00:00,-37.9714,12
2000-01-07T00:00:00,-24.9714,-11
2000-01-07T00:00:00,-27.9714,20
2000-01-07T00:00:00,-150.9714,25
2000-01-07T00:00:00,-23.9714,-16
2000-01-07T00:00:00,-45.9714,10
2000-01-08T00:00:00,-22.14054,-16
2000-01-08T00:00:00,-37.14054,11
2000-01-08T00:00:00,-87.14054,16
2000-01-08T00:00:00,-27.14054,20
2000-01-08T00:00:00,-44.14054,9
2000-01-08T00:00:00,-52.14054,24
2000-01-08T00:00:00,-1.14053999999999,38
2000-01-08T00:00:00,-51.14054,12
2000-01-08T00:00:00,-143.14054,-15
2000-01-08T00:00:00,-146.14054,26
2000-01-09T00:00:00,-37.30946,11
2000-01-09T00:00:00,-45.30946,10
2000-01-09T00:00:00,-87.30946,16
2000-01-09T00:00:00,-143.30946,-15
2000-01-09T00:00:00,-27.30946,20
2000-01-09T00:00:00,-148.30946,26
2000-01-09T00:00:00,-22.30946,-15
2000-01-09T00:00:00,-160.30946,-31
2000-01-10T00:00:00,-23.47818,-15
2000-01-10T00:00:00,-38.47818,11
2000-01-10T00:00:00,-45.47818,10
2000-01-10T00:00:00,-86.47818,16
2000-01-10T00:00:00,174.52182,-13
2000-01-10T00:00:00,-161.47818,-32
2000-01-10T00:00:00,-143.47818,-16
2000-01-10T00:00:00,-27.47818,20
2000-01-10T00:00:00,-150.47818,26
2000-01-11T00:00:00,-153.6467,27
2000-01-11T00:00:00,-82.6467,16
2000-01-11T00:00:00,-162.6467,-33
2000-01-11T00:00:00,174.3533,-13
2000-01-11T00:00:00,178.3533,11
2000-01-11T00:00:00,-142.6467,-15
2000-01-12T00:00:00,-151.81502,28
2000-01-12T00:00:00,-162.81502,-33
2000-01-12T00:00:00,176.18498,-13
2000-01-12T00:00:00,178.18498,11
2000-01-12T00:00:00,-115.81502,18
2000-01-12T00:00:00,-116.81502,-11
2000-01-12T00:00:00,165.18498,-19
2000-01-12T00:00:00,145.18498,16
2000-01-12T00:00:00,-141.81502,-13
2000-01-13T00:00:00,166.01685,-20
2000-01-13T00:00:00,-141.98315,-14
2000-01-13T00:00:00,-154.98315,28
2000-01-13T00:00:00,-163.98315,-32
2000-01-13T00:00:00,178.01685,-13
2000-01-13T00:00:00,178.01685,11
2000-01-13T00:00:00,-114.98315,18
2000-01-13T00:00:00,-116.98315,-12
2000-01-13T00:00:00,144.01685,16
2000-01-13T00:00:00,-160.98315,-9
2000-01-13T00:00:00,132.01685,-15
2000-01-14T00:00:00,-161.1511,-10
2000-01-14T00:00:00,130.8489,-17
2000-01-14T00:00:00,-153.1511,28
2000-01-14T00:00:00,-162.1511,-32
2000-01-14T00:00:00,-115.1511,18
2000-01-14T00:00:00,-117.1511,-12
2000-01-14T00:00:00,165.8489,-21
2000-01-14T00:00:00,144.8489,15
2000-01-14T00:00:00,-160.1511,-16
2000-01-14T00:00:00,118.8489,19
2000-01-14T00:00:00,-143.1511,-15
2000-01-14T00:00:00,176.8489,-12
2000-01-15T00:00:00,117.68112,18
2000-01-15T00:00:00,165.68112,-21
2000-01-15T00:00:00,-117.31888,18
2000-01-15T00:00:00,-118.31888,-12
2000-01-15T00:00:00,-152.31888,28
2000-01-15T00:00:00,-162.31888,-32
2000-01-15T00:00:00,143.68112,17
2000-01-15T00:00:00,-160.31888,-10
2000-01-15T00:00:00,130.68112,-17
2000-01-15T00:00:00,-160.31888,-17
2000-01-15T00:00:00,177.68112,10
2000-01-15T00:00:00,175.68112,-13
2000-01-16T00:00:00,173.51352,-14
2000-01-16T00:00:00,-119.48648,-12
2000-01-16T00:00:00,164.51352,-22
2000-01-16T00:00:00,130.51352,-18
2000-01-16T00:00:00,-161.48648,-16
2000-01-16T00:00:00,116.51352,18
2000-01-16T00:00:00,-129.48648,-16
2000-01-16T00:00:00,113.51352,8
2000-01-16T00:00:00,-154.48648,28
2000-01-16T00:00:00,-118.48648,18
2000-01-16T00:00:00,146.51352,15
2000-01-17T00:00:00,-154.65393,27
2000-01-17T00:00:00,174.34607,-13
2000-01-17T00:00:00,-118.65393,18
