event_starttime,hgc_x,hgc_y
1993-01-01T00:00:00,-179.82639,-4
1993-01-01T00:00:00,-4.82639,16
1993-01-01T00:00:00,-18.82639,13
1993-01-01T00:00:00,-43.82639,-12
1993-01-01T00:00:00,-42.82639,5
1993-01-01T00:00:00,-13.82639,4
1993-01-01T00:00:00,-36.82639,-4
1993-01-02T00:00:00,-179.99672,-23
1993-01-02T00:00:00,-41.99672,-12
1993-01-02T00:00:00,-38.99672,4
1993-01-02T00:00:00,-37.99672,-4
1993-01-02T00:00:00,-17.99672,12
1993-01-02T00:00:00,-177.99672,-4
1993-01-03T00:00:00,-40.16681,3
1993-01-03T00:00:00,164.83319,-17
1993-01-03T00:00:00,-44.16681,-14
1993-01-03T00:00:00,-178.16681,-4
1993-01-03T00:00:00,178.83319,-23
1993-01-03T00:00:00,-92.16681,-8
1993-01-04T00:00:00,-46.33666,-12
1993-01-04T00:00:00,179.66334,-23
1993-01-04T00:00:00,-100.33666,12
1993-01-04T00:00:00,-92.33666,-8
1993-01-04T00:00:00,-176.33666,-5
1993-01-05T00:00:00,-177.50629,-4
1993-01-05T00:00:00,-177.50629,-22
1993-01-05T00:00:00,-91.50629,-7
1993-01-05T00:00:00,-168.50629,14
1993-01-05T00:00:00,135.49371,-8
1993-01-05T00:00:00,-100.50629,12
1993-01-05T00:00:00,-163.50629,-18
1993-01-06T00:00:00,-175.67569,-4
1993-01-06T00:00:00,178.32431,-17
1993-01-06T00:00:00,-178.67569,-23
1993-01-06T00:00:00,-91.67569,-6
1993-01-06T00:00:00,135.32431,-10
1993-01-06T00:00:00,-163.67569,-18
1993-01-07T00:00:00,-176.84487,-5
1993-01-07T00:00:00,-163.84487,-18
1993-01-07T00:00:00,177.15513,-17
1993-01-07T00:00:00,144.15513,-12
1993-01-07T00:00:00,134.15513,-10
1993-01-07T00:00:00,-178.84487,-24
1993-01-07T00:00:00,-89.84487,-7
1993-01-07T00:00:00,113.15513,11
1993-01-08T00:00:00,-176.01383,-5
1993-01-08T00:00:00,134.98617,-10
1993-01-08T00:00:00,179.98617,-17
1993-01-08T00:00:00,142.98617,-11
1993-01-08T00:00:00,-179.01383,-23
1993-01-08T00:00:00,-162.01383,-20
1993-01-08T00:00:00,114.98617,11
1993-01-08T00:00:00,-125.01383,10
1993-01-09T00:00:00,179.81741,-23
1993-01-09T00:00:00,161.81741,-20
1993-01-09T00:00:00,178.81741,-18
1993-01-09T00:00:00,-176.18259,-5
1993-01-09T00:00:00,131.81741,-12
1993-01-09T00:00:00,112.81741,12
1993-01-09T00:00:00,115.81741,7
1993-01-09T00:00:00,-123.18259,10
1993-01-10T00:00:00,-176.35114,-5
1993-01-10T00:00:00,112.64886,13
1993-01-10T00:00:00,144.64886,-12
1993-01-10T00:00:00,162.64886,-20
1993-01-10T00:00:00,-179.35114,-22
1993-01-10T00:00:00,130.64886,-12
1993-01-10T00:00:00,178.64886,-18
1993-01-10T00:00:00,116.64886,8
1993-01-10T00:00:00,129.64886,7
1993-01-11T00:00:00,-176.5195,-5
1993-01-11T00:00:00,164.4805,-19
1993-01-11T00:00:00,131.4805,-12
1993-01-11T00:00:00,145.4805,-13
1993-01-11T00:00:00,116.4805,8
1993-01-11T00:00:00,131.4805,6
1993-01-11T00:00:00,177.4805,-17
1993-01-11T00:00:00,-178.5195,-22
1993-01-11T00:00:00,112.4805,13
1993-01-12T00:00:00,116.31234,7
1993-01-12T00:00:00,131.31234,-12
1993-01-12T00:00:00,178.31234,-16
1993-01-12T00:00:00,131.31234,7
1993-01-12T00:00:00,165.31234,-20
1993-01-12T00:00:00,112.31234,13
1993-01-12T00:00:00,144.31234,-13
1993-01-12T00:00:00,-176.68766,-5
1993-01-13T00:00:00,109.14435,-9
1993-01-13T00:00:00,-174.85565,-4
1993-01-13T00:00:00,177.14435,-17
1993-01-13T00:00:00,112.14435,17
1993-01-13T00:00:00,132.14435,8
1993-01-13T00:00:00,117.14435,8
