event_starttime,hgc_x,hgc_y
1992-01-01T00:00:00,85.909134,9
1992-01-01T00:00:00,-18.090866,-15
1992-01-01T00:00:00,97.909134,-17
1992-01-01T00:00:00,-13.090866,-9
1992-01-01T00:00:00,9.909134,-11
1992-01-01T00:00:00,57.909134,-4
1992-01-01T00:00:00,76.909134,-15
1992-01-01T00:00:00,140.909134,-14
1992-01-02T00:00:00,77.738624,-15
1992-01-02T00:00:00,-20.261376,-15
1992-01-02T00:00:00,9.738624,-11
1992-01-02T00:00:00,96.738624,-17
1992-01-02T00:00:00,59.738624,-4
1992-01-02T00:00:00,-13.261376,-9
1992-01-02T00:00:00,62.738624,-17
1992-01-03T00:00:00,8.568356,-11
1992-01-03T00:00:00,-20.431644,-15
1992-01-03T00:00:00,94.568356,-17
1992-01-03T00:00:00,-47.431644,8
1992-01-03T00:00:00,76.568356,-15
1992-01-03T00:00:00,-14.431644,-9
1992-01-03T00:00:00,58.568356,-4
1992-01-04T00:00:00,-46.601674,9
1992-01-04T00:00:00,-14.601674,-9
1992-01-04T00:00:00,-53.601674,3
1992-01-04T00:00:00,74.398326,-14
1992-01-04T00:00:00,8.398326,-10
1992-01-04T00:00:00,-20.601674,-16
1992-01-04T00:00:00,94.398326,-18
1992-01-04T00:00:00,-22.601674,-21
1992-01-05T00:00:00,-47.7714693,10
1992-01-05T00:00:00,-22.7714693,-21
1992-01-05T00:00:00,92.2285307,-20
1992-01-05T00:00:00,7.2285307,-10
1992-01-05T00:00:00,-54.7714693,3
1992-01-05T00:00:00,-63.7714693,21
1992-01-05T00:00:00,29.2285307,13
1992-01-05T00:00:00,57.2285307,-12
1992-01-05T00:00:00,-15.7714693,-9
1992-01-05T00:00:00,-20.7714693,-15
1992-01-05T00:00:00,74.2285307,-14
1992-01-06T00:00:00,-45.94104,10
1992-01-06T00:00:00,30.05896,13
1992-01-06T00:00:00,-20.94104,-15
1992-01-06T00:00:00,58.05896,-12
1992-01-06T00:00:00,-83.94104,25
1992-01-06T00:00:00,-63.94104,21
1992-01-06T00:00:00,8.05896000000001,-10
1992-01-06T00:00:00,73.05896,-14
1992-01-06T00:00:00,-53.94104,4
