event_starttime,hgc_x,hgc_y
1999-01-01T00:00:00,-135.38681,28
1999-01-01T00:00:00,175.61319,20
1999-01-01T00:00:00,-152.38681,16
1999-01-01T00:00:00,90.61319,14
1999-01-01T00:00:00,160.61319,-23
1999-01-01T00:00:00,172.61319,27
1999-01-02T00:00:00,174.44272,20
1999-01-02T00:00:00,169.44272,27
1999-01-02T00:00:00,158.44272,-24
1999-01-02T00:00:00,91.44272,14
1999-01-02T00:00:00,-154.55728,16
1999-01-02T00:00:00,-132.55728,28
1999-01-03T00:00:00,174.27249,20
1999-01-03T00:00:00,172.27249,26
1999-01-03T00:00:00,160.27249,-22
1999-01-03T00:00:00,92.27249,15
1999-01-03T00:00:00,134.27249,23
1999-01-03T00:00:00,81.27249,34
1999-01-04T00:00:00,173.10251,26
1999-01-04T00:00:00,158.10251,-23
1999-01-04T00:00:00,90.10251,15
1999-01-04T00:00:00,132.10251,24
1999-01-04T00:00:00,56.10251,-25
1999-01-04T00:00:00,108.10251,-29
1999-01-05T00:00:00,52.932752,-26
1999-01-05T00:00:00,171.932752,26
1999-01-05T00:00:00,159.932752,-22
1999-01-05T00:00:00,88.932752,15
1999-01-05T00:00:00,127.932752,22
1999-01-05T00:00:00,23.932752,-28
1999-01-06T00:00:00,168.763226,26
1999-01-06T00:00:00,159.763226,-22
1999-01-06T00:00:00,89.763226,15
1999-01-06T00:00:00,127.763226,22
1999-01-06T00:00:00,23.763226,-28
1999-01-06T00:00:00,114.763226,27
1999-01-07T00:00:00,90.593924,14
1999-01-07T00:00:00,128.593924,21
1999-01-07T00:00:00,23.593924,-28
1999-01-07T00:00:00,116.593924,26
1999-01-07T00:00:00,156.593924,-22
1999-01-08T00:00:00,114.42484,-22
1999-01-08T00:00:00,131.42484,22
1999-01-08T00:00:00,44.42484,-26
1999-01-08T00:00:00,117.42484,28
1999-01-08T00:00:00,7.42484,-26
1999-01-08T00:00:00,35.42484,13
1999-01-08T00:00:00,90.42484,15
1999-01-08T00:00:00,43.42484,-28
1999-01-08T00:00:00,22.42484,-28
1999-01-09T00:00:00,43.255968,-28
1999-01-09T00:00:00,21.255968,-28
1999-01-09T00:00:00,118.255968,26
1999-01-09T00:00:00,44.255968,-28
1999-01-09T00:00:00,5.255968,-27
1999-01-09T00:00:00,37.255968,12
1999-01-09T00:00:00,90.255968,14
1999-01-10T00:00:00,91.087304,14
1999-01-10T00:00:00,21.087304,-28
1999-01-10T00:00:00,45.087304,-28
1999-01-10T00:00:00,-36.912696,-30
1999-01-10T00:00:00,5.087304,-27
1999-01-11T00:00:00,87.918839,14
