event_starttime,hgc_x,hgc_y
1991-08-25T00:00:00,-28.73473,8
1991-08-25T00:00:00,-99.73473,-11
1991-08-25T00:00:00,-82.73473,16
1991-08-25T00:00:00,-18.73473,2
1991-08-25T00:00:00,5.26526999999999,-4
1991-08-25T00:00:00,-10.73473,4
1991-08-25T00:00:00,-110.73473,-16
1991-08-25T00:00:00,28.26527,-19
1991-08-25T00:00:00,-111.73473,-7
1991-08-25T00:00:00,-18.73473,17
1991-08-25T00:00:00,17.26527,-12
1991-08-25T00:00:00,-32.73473,-8
1991-08-25T00:00:00,-61.73473,12
1991-08-25T00:00:00,-3.73473000000001,10
1991-08-25T00:00:00,2.26526999999999,-17
1991-08-25T00:00:00,-5.73473000000001,-26
1991-08-25T00:00:00,-114.73473,23
1991-08-25T00:00:00,-23.73473,11
1991-08-25T00:00:00,27.26527,-9
1991-08-25T00:00:00,13.26527,-9
1991-08-25T00:00:00,-4.73473000000001,3
1991-08-25T00:00:00,46.26527,23
1991-08-25T00:00:00,48.26527,-19
1991-08-26T00:00:00,29.05226,-17
1991-08-26T00:00:00,30.05226,-9
1991-08-26T00:00:00,-1.94774000000001,10
1991-08-26T00:00:00,-96.94774,-9
1991-08-26T00:00:00,-59.94774,12
1991-08-26T00:00:00,-109.94774,-16
1991-08-26T00:00:00,-114.94774,22
1991-08-26T00:00:00,-17.94774,1
1991-08-26T00:00:00,-5.94774000000001,-26
1991-08-26T00:00:00,-2.94774000000001,2
1991-08-26T00:00:00,-81.94774,16
1991-08-26T00:00:00,-22.94774,10
1991-08-26T00:00:00,18.05226,-12
1991-08-26T00:00:00,-120.94774,25
1991-08-26T00:00:00,-112.94774,-7
1991-08-26T00:00:00,-15.94774,16
1991-08-26T00:00:00,15.05226,-9
1991-08-26T00:00:00,6.05225999999999,-3
1991-08-26T00:00:00,-28.94774,8
1991-08-26T00:00:00,-105.94774,-12
1991-08-27T00:00:00,-119.1602,24
1991-08-27T00:00:00,6.83980000000003,-4
1991-08-27T00:00:00,-60.1602,12
1991-08-27T00:00:00,-29.1602,8
1991-08-27T00:00:00,-106.1602,-12
1991-08-27T00:00:00,-6.16019999999997,-28
1991-08-27T00:00:00,-4.16019999999997,3
1991-08-27T00:00:00,-151.1602,-19
1991-08-27T00:00:00,17.8398,-9
1991-08-27T00:00:00,-2.16019999999997,10
1991-08-27T00:00:00,-116.1602,-10
1991-08-27T00:00:00,-81.1602,16
1991-08-27T00:00:00,-25.1602,9
1991-08-27T00:00:00,-110.1602,-16
1991-08-27T00:00:00,-16.1602,15
1991-08-27T00:00:00,-97.1602,-8
1991-08-27T00:00:00,-18.1602,2
1991-08-28T00:00:00,-120.37213,24
1991-08-28T00:00:00,-2.37213000000003,10
1991-08-28T00:00:00,-1.37213000000003,2
