event_starttime,hgc_x,hgc_y
2012-01-01T00:00:00,102.75688,-24
2012-01-01T00:00:00,149.75688,-18
2012-01-01T00:00:00,-159.24312,11
2012-01-01T00:00:00,117.75688,9
2012-01-01T00:00:00,86.75688,-23
2012-01-02T00:00:00,148.58632,-18
2012-01-02T00:00:00,102.58632,-24
2012-01-02T00:00:00,87.58632,-22
2012-01-03T00:00:00,10.415999,13
2012-01-03T00:00:00,148.415999,-17
2012-01-03T00:00:00,105.415999,-24
2012-01-03T00:00:00,83.415999,-22
2012-01-03T00:00:00,120.415999,10
2012-01-04T00:00:00,13.245922,12
2012-01-04T00:00:00,102.245922,-23
2012-01-04T00:00:00,120.245922,10
2012-01-04T00:00:00,82.245922,-22
2012-01-04T00:00:00,69.245922,20
2012-01-04T00:00:00,147.245922,-18
2012-01-05T00:00:00,152.076079,-17
2012-01-05T00:00:00,101.076079,-24
2012-01-05T00:00:00,11.076079,12
2012-01-05T00:00:00,69.076079,20
2012-01-05T00:00:00,123.076079,10
2012-01-05T00:00:00,81.076079,-22
2012-01-06T00:00:00,70.906467,21
2012-01-06T00:00:00,11.906467,13
2012-01-06T00:00:00,80.906467,-23
2012-01-06T00:00:00,99.906467,-26
2012-01-06T00:00:00,122.906467,9
2012-01-06T00:00:00,54.906467,18
2012-01-07T00:00:00,-3.26292,18
2012-01-07T00:00:00,122.73708,8
2012-01-07T00:00:00,54.73708,17
2012-01-07T00:00:00,10.73708,13
2012-01-07T00:00:00,70.73708,19
2012-01-07T00:00:00,83.73708,-21
2012-01-07T00:00:00,99.73708,-26
2012-01-08T00:00:00,98.567914,-24
2012-01-08T00:00:00,11.567914,13
2012-01-08T00:00:00,71.567914,19
2012-01-08T00:00:00,-0.432086000000002,18
2012-01-08T00:00:00,55.567914,16
2012-01-08T00:00:00,86.567914,-21
2012-01-09T00:00:00,-46.601037,22
2012-01-09T00:00:00,70.398963,19
2012-01-09T00:00:00,12.398963,13
2012-01-09T00:00:00,57.398963,16
2012-01-09T00:00:00,104.398963,-26
2012-01-09T00:00:00,87.398963,-20
2012-01-10T00:00:00,56.23022,15
2012-01-10T00:00:00,67.23022,18
2012-01-10T00:00:00,11.23022,12
2012-01-10T00:00:00,87.23022,-19
2012-01-10T00:00:00,-48.76978,22
2012-01-11T00:00:00,11.06168,12
2012-01-11T00:00:00,56.06168,17
2012-01-11T00:00:00,-48.93832,22
2012-01-12T00:00:00,56.89334,16
2012-01-12T00:00:00,-48.10666,21
2012-01-12T00:00:00,9.89334000000002,12
2012-01-13T00:00:00,-47.27481,21
2012-01-13T00:00:00,-72.27481,25
2012-01-13T00:00:00,10.72519,12
2012-01-14T00:00:00,-81.44278,-20
2012-01-14T00:00:00,13.55722,12
2012-01-14T00:00:00,-47.44278,21
2012-01-14T00:00:00,-45.44278,13
2012-01-14T00:00:00,-71.44278,26
2012-01-15T00:00:00,-44.61058,14
2012-01-15T00:00:00,-72.61058,27
2012-01-15T00:00:00,13.38942,12
2012-01-15T00:00:00,-141.61058,26
2012-01-15T00:00:00,-80.61058,-20
2012-01-15T00:00:00,-48.61058,21
2012-01-15T00:00:00,-139.61058,15
2012-01-15T00:00:00,-62.61058,-14
2012-01-15T00:00:00,-135.61058,-24
2012-01-16T00:00:00,-133.7782,-23
2012-01-16T00:00:00,-62.7782,-13
2012-01-16T00:00:00,-43.7782,12
2012-01-16T00:00:00,-81.7782,-20
2012-01-16T00:00:00,-143.7782,27
2012-01-16T00:00:00,-48.7782,20
2012-01-16T00:00:00,-139.7782,17
2012-01-16T00:00:00,-72.7782,25
2012-01-16T00:00:00,-108.7782,-19
2012-01-17T00:00:00,-48.94567,20
2012-01-17T00:00:00,-42.94567,12
2012-01-17T00:00:00,-157.94567,13
2012-01-17T00:00:00,-135.94567,-22
2012-01-17T00:00:00,-73.94567,25
2012-01-17T00:00:00,-143.94567,17
2012-01-17T00:00:00,-145.94567,28
2012-01-17T00:00:00,-63.94567,12
2012-01-18T00:00:00,-157.11299,13
2012-01-18T00:00:00,-108.11299,-19
2012-01-18T00:00:00,-144.11299,18
2012-01-18T00:00:00,-42.11299,11
2012-01-18T00:00:00,-135.11299,-23
