event_starttime,hgc_x,hgc_y
1996-01-01T00:00:00,-148.52132,0
1996-01-02T00:00:00,-155.69184,11
1996-01-02T00:00:00,149.30816,-9
1996-01-03T00:00:00,-114.86212,-8
1996-01-03T00:00:00,-159.86212,11
1996-01-03T00:00:00,150.13788,-8
1996-01-04T00:00:00,-173.03216,12
1996-01-05T00:00:00,-174.20196,12
1996-01-05T00:00:00,152.79804,4
1996-01-07T00:00:00,-173.54089,12
1996-01-07T00:00:00,153.45911,3
1996-01-08T00:00:00,153.28998,2
1996-01-08T00:00:00,-172.71002,12
1996-01-09T00:00:00,-170.87894,13
1996-01-09T00:00:00,127.12106,9
1996-01-09T00:00:00,154.12106,3
1996-01-10T00:00:00,154.952352,3
1996-01-10T00:00:00,127.952352,10
1996-01-11T00:00:00,155.783844,2
1996-01-12T00:00:00,66.615531,0
1996-01-13T00:00:00,53.447407,0
1996-01-14T00:00:00,40.279464,0
1996-01-15T00:00:00,27.111695,0
1996-01-16T00:00:00,13.944092,0
1996-01-17T00:00:00,0.77664698,0
1996-01-18T00:00:00,-23.39065,-7
1996-01-19T00:00:00,-25.5578,0
1996-01-20T00:00:00,-38.72482,0
1996-01-21T00:00:00,-51.89172,0
1996-01-22T00:00:00,-40.05851,0
1996-01-23T00:00:00,-40.2252,0
1996-01-24T00:00:00,-91.39179,0
1996-01-25T00:00:00,-167.5583,12
1996-01-26T00:00:00,-168.72474,12
1996-01-27T00:00:00,-167.89112,11
1996-01-28T00:00:00,-167.05745,11
1996-01-29T00:00:00,-167.22374,11
1996-01-30T00:00:00,-166.39001,11
1996-01-31T00:00:00,-166.55627,10
1996-01-31T00:00:00,-141.55627,8
1996-02-01T00:00:00,-138.72253,8
1996-02-02T00:00:00,-139.8888,8
1996-02-03T00:00:00,-138.0551,9
1996-02-04T00:00:00,123.77856,0
1996-02-05T00:00:00,110.61217,0
1996-02-06T00:00:00,97.445714,0
1996-02-07T00:00:00,84.279175,0
1996-02-08T00:00:00,71.11254,0
1996-02-09T00:00:00,57.945796,0
1996-02-10T00:00:00,44.778928,0
1996-02-11T00:00:00,31.611921,0
1996-02-12T00:00:00,18.44476,0
1996-02-13T00:00:00,5.2774306,0
1996-02-14T00:00:00,-7.89008000000001,0
1996-02-15T00:00:00,-21.05779,0
1996-02-16T00:00:00,-29.22572,6
1996-02-17T00:00:00,-47.39388,0
1996-02-18T00:00:00,-60.56228,0
1996-02-19T00:00:00,-73.73094,0
1996-02-20T00:00:00,-157.89988,9
1996-02-21T00:00:00,-157.06911,9
1996-02-22T00:00:00,-72.23865,-14
1996-02-22T00:00:00,-157.23865,8
1996-02-23T00:00:00,-70.40851,-13
1996-02-23T00:00:00,-156.40851,8
1996-02-24T00:00:00,-157.57871,10
1996-02-25T00:00:00,-125.74927,9
1996-02-25T00:00:00,-152.74927,12
1996-02-26T00:00:00,-150.92019,12
1996-02-26T00:00:00,-125.92019,9
1996-02-27T00:00:00,-125.0915,10
1996-02-27T00:00:00,-154.0915,13
1996-02-29T00:00:00,149.56466,-11
1996-03-01T00:00:00,-165.6079,7
1996-03-01T00:00:00,148.3921,-12
